,summary,url
374,"RuStore In-app updates SDK позволяет поддерживать актуальную версию приложения на устройстве пользователя, предоставляя различные способы обновлений - отложенное, тихое и принудительное. Для корректной работы необходимы условия, такие как версия ОС Android 7.0 и выше, текущая версия RuStore на устройстве и авторизация пользователя. Интеграция SDK требует выполнения определенных шагов, включая создание менеджера обновлений и проверку наличия обновлений с помощью метода `getAppUpdateInfo()`. После подтверждения доступности обновления, пользователь может скачивать и устанавливать обновления с помощью слушателя статуса скачивания.",https://www.rustore.ru/help/sdk/updates/react/3-0-0
375,"RuStore In-app updates SDK обеспечивает поддержку актуальной версии приложения на устройстве пользователя, позволяя пользователям видеть обновления, оценивать улучшения и исправления ошибок. SDK предлагает различные способы обновлений, такие как отложенное, тихое и принудительное обновление. Для корректной работы необходимо соблюдать определенные условия, такие как версия Android, актуальная версия RuStore, авторизация пользователя и разрешение на установку приложений. Подключение к проекту, создание менеджера обновлений, проверка наличия обновлений, скачивание и установка обновлений - все это доступно через RuStore In-app updates SDK.",https://www.rustore.ru/help/sdk/updates/react/6-0-0
376,"Документация RuStore SDK: доступные SDK, платежи, уведомления, обновления приложения, совместимость с другими SDK, история изменений и пользовательское соглашение.",https://www.rustore.ru/help/sdk/updates/unity
377,"RuStore In-app updates SDK поддерживает актуальную версию приложения на устройстве пользователя, помогая пользователю видеть обновления, оценить улучшения производительности и результат исправления ошибок. Также SDK позволяет реализовать различные способы обновлений, включая отложенное, тихое и принудительное обновление, при соблюдении определенных условий, таких как версия ОС Android 7.0 или выше, актуальность RuStore на устройстве и авторизация пользователя.",https://www.rustore.ru/help/sdk/updates/unity/0-2-0
378,"RuStore In-app updates SDK поддерживает актуальную версию приложения на устройстве пользователя, помогая увидеть обновления, оценить улучшение производительности и результат исправления ошибок. SDK позволяет реализовать различные способы обновлений, включая отложенное, тихое и принудительное обновление. Для корректной работы SDK необходимы ОС Android версии 7.0 или выше, актуальная версия RuStore на устройстве пользователя и авторизация в RuStore.",https://www.rustore.ru/help/sdk/updates/unity/0-2-1
379,"RuStore In-app updates SDK поддерживает актуальную версию приложения на устройстве пользователя, предоставляя различные способы обновлений, включая отложенное, тихое и принудительное обновление. Для его корректной работы необходимы ОС Android версии 7.0 или выше, актуальная версия RuStore, авторизация пользователя в RuStore и разрешение на установку приложений.",https://www.rustore.ru/help/sdk/updates/unity/2-0-0
380,"RuStore In-app updates SDK поддерживает актуальную версию приложения на устройстве пользователя, помогая ему увидеть обновления, оценить улучшение производительности и исправление ошибок. Можно использовать различные способы обновлений, такие как отложенное, тихое и принудительное обновление. Для корректной работы SDK необходимы ОС Android версии 7.0 и выше, актуальная версия RuStore, авторизация пользователя в RuStore и разрешение на установку приложений RuStore.",https://www.rustore.ru/help/sdk/updates/unity/3-0-0
381,"Текст содержит информацию о истории обновлений SDK RuStore Unity. Версии 3.0.0, 2.0.0, 0.2.1, 0.2.0 были выпущены с различными усовершенствованиями и внутренними обновлениями.",https://www.rustore.ru/help/sdk/updates/unity/history
382,"Документация по использованию SDK RuStore для Unreal Engine, включая историю обновлений и доступные версии.",https://www.rustore.ru/help/sdk/updates/unrea
383,"RuStore In-app updates SDK поддерживает актуальные версии приложений на устройствах пользователей, позволяя им видеть обновления, оценивать улучшения и исправления. Также предоставляются способы реализации обновлений с условиями работы на устройствах Android версии 7.0 и выше. Для подключения SDK необходимо выполнить определенные шаги, включив плагины и настроив проект. Кроме того, создается менеджер обновлений для вызова методов библиотеки.",https://www.rustore.ru/help/sdk/updates/unreal/1-0-0
384,"RuStore In-app updates SDK позволяет поддерживать актуальную версию приложения на устройстве пользователя, показывая обновления и улучшения производительности. SDK поддерживает различные способы обновлений, такие как отложенное, тихое и принудительное обновление. Для корректной работы SDK необходимы определенные условия на устройстве пользователя и в приложении. Для подключения SDK к проекту необходимо выполнить определенные шаги, включая инициализацию и создание менеджера обновлений.",https://www.rustore.ru/help/sdk/updates/unreal/1-0-1
385,"RuStore In-app updates SDK позволяет поддерживать актуальную версию приложения на устройстве пользователя, обеспечивая возможность увидеть обновления, оптимизацию производительности и исправление ошибок. SDK поддерживает различные способы обновлений, включая отложенное, тихое и принудительное обновление. Для корректной работы необходимы ОС Android 7.0 или выше, актуальная версия RuStore на устройстве, авторизация в RuStore и разрешение на установку приложений. Для подключения SDK необходимо скопировать проекты плагина из официального репозитория на GitFlic, выполнить сборку проекта и выбрать плагины RuStoreAppUpdate и RuStoreCore. Для создания менеджера обновлений необходимо инициализировать SDK, проверить инициализацию, проверить наличие обновлений и запросить информацию об обновлении.",https://www.rustore.ru/help/sdk/updates/unreal/2-0-0
386,"RuStore In-app updates SDK позволяет поддерживать актуальную версию приложения на устройстве пользователя, обеспечивая возможность обновления приложения с улучшениями и исправлениями ошибок.",https://www.rustore.ru/help/sdk/updates/unreal/3-0-0
387,"Документ представляет историю обновлений плагина для Unreal Engine от RuStore. Он содержит информацию о версиях плагина (3.0.0, 2.0.0, 1.0.1, 1.0.0) и их основных изменениях, таких как обновление методов установки обновления, добавление исходного кода пакетов плагинов, асинхронные варианты blueprint-методов и дополнительные коды ошибок и состояний. ",https://www.rustore.ru/help/sdk/updates/unreal/history
388,"Документация RuStore включает информацию для пользователей и разработчиков, а также предоставляет доступ к SDK и API RuStore. Также доступны сценарии использования.",https://www.rustore.ru/help/searc
389,"RuStore — это российский магазин приложений для устройств на Android с почти 5 000 игр и сервисов. Он был запущен в мае 2022 года и сейчас является самым крупным магазином приложений в России с более чем 10 миллионами пользователей. RuStore разрабатывается компанией VK с поддержкой Минцифры РФ и обеспечивает безопасность приложений благодаря проверке на вирусы и ручной модерации. Разработчики могут загружать свои игры и сервисы в RuStore, монетизировать их и отслеживать статистику по покупкам. RuStore позволяет пользователям безопасно скачивать, покупать и обновлять приложения, оплачивать подписки и товары.",https://www.rustore.ru/help/users/
390,"RuStore - это официальный российский магазин мобильных приложений для Android, где можно найти все необходимое.",https://www.rustore.ru/help/users/about-rustore
391,"Документ руководства пользователя содержит информацию о том, как управлять приложениями в RuStore - от поиска до автообновления, включая советы и инструкции по установке, обновлению и настройке автообновления приложений.",https://www.rustore.ru/help/users/app-managemen
392,"RuStore позволяет установить различные приложения, включая банковские сервисы, игры, соцсети и маркетплейсы. Перед установкой приложений из RuStore необходимо настроить разрешение на установку из внешних источников. Для этого нужно перейти в настройки устройства, выбрать раздел ""Безопасность"", найти ""Установка приложений из неизвестных источников"", выбрать RuStore и разрешить установку приложений.",https://www.rustore.ru/help/users/app-management/app-from-rustore
393,"Данный текст содержит ссылки на различные разделы документации по использованию RuStore, включая авторизацию, управление приложениями, покупки и возвраты, а также политики и правила. Также предоставляется информация о том, как пользоваться RuStore, как найти, установить, обновить и безопасно использовать приложения, а также о возможности написания отзывов к приложениям.",https://www.rustore.ru/help/users/app-management/app-review
394,"Текст содержит информацию о том, как проверить безопасность приложений в RuStore с помощью антивирусного сканера от Kaspersky. Пользователи могут запустить автоматическую проверку или проверку вручную, а затем удалить небезопасные приложения.",https://www.rustore.ru/help/users/app-management/app-safety
395,"Текст содержит инструкции о том, как найти приложения в магазине RuStore, а также где найти список установленных приложений на устройстве.",https://www.rustore.ru/help/users/app-management/app-searc
396,"RuStore предоставляет возможность автоматического обновления установленных приложений. Пользователь может настроить автообновление через приложение, выбрав сеть Wi-Fi или мобильный интернет. Для определенных устройств, таких как Xiaomi, Redmi, Vivo, Asus и Honor, требуется дополнительная настройка автозапуска приложения. В случае необходимости, автообновление можно отключить через настройки профиля.",https://www.rustore.ru/help/users/app-management/auto-update
397,Документ описывает процесс обновления приложений в магазине RuStore.,https://www.rustore.ru/help/users/app-management/update-app-from-rustore
398,Руководство по исправлению ошибок обновления приложений в RuStore - возможные причины и способы их устранения.,https://www.rustore.ru/help/users/app-management/update-failure
399,RuStore предоставляет возможность просматривать и запускать мини-приложения VK через приложение VK на мобильном устройстве. Пользователи могут добавлять ярлыки мини-приложений на главный экран устройства. Для установки ярлыков пользователю необходимо запустить нужное мини-приложение и выполнить указанные действия.,https://www.rustore.ru/help/users/app-management/vk-mini-apps
400,"RuStore предоставляет информацию о том, куда скачиваются приложения на Android устройствах через платформу.",https://www.rustore.ru/help/users/app-management/where-downloads-apps
401,"Текст предоставляет информацию о том, как авторизоваться в RuStore для установки и обновления приложений, включая детали безопасности, возможности без авторизации и процессы входа.",https://www.rustore.ru/help/users/authorization
402,"Этот текст содержит инструкцию по выходу из аккаунта в RuStore. Для выхода необходимо выполнить несколько простых шагов, включая нажатие на иконку RuStore на домашнем экране устройства, выбор профиля, нажатие на название аккаунта и выбор опции ""Выйти из аккаунта"".",https://www.rustore.ru/help/users/authorization/how-to-get-ou
403,"Инструкция по авторизации в RuStore через Альфа-Банк: нажать на иконку на домашнем экране устройства, выбрать ""Войти в аккаунт"", ввести номер телефона, получить SMS с кодом подтверждения, ввести код и войти в систему.",https://www.rustore.ru/help/users/authorization/login-alfa-id
404,"Текст содержит меню с ссылками на различные разделы документации по использованию и разработке в RuStore, а также сценарии использования. В конце упоминается раздел авторизации через Госуслуги.",https://www.rustore.ru/help/users/authorization/login-gosuslugi-id
405,RuStore позволяет пользователю авторизоваться через Сбер ID и добавить карты из Сбер ID в профиль для оплаты. Подробная инструкция по процедуре входа и добавления карт представлена на странице.,https://www.rustore.ru/help/users/authorization/login-sber-id
406,Текст содержит инструкцию по авторизации через Тинькофф ID в RuStore с использованием приложения Тинькофф и кода подтверждения.,https://www.rustore.ru/help/users/authorization/login-tinkoff-id
407,"RuStore предоставляет возможность авторизации с помощью аккаунта VK ID. Пользователи могут устанавливать, обновлять и открывать приложения, используя данную функцию.",https://www.rustore.ru/help/users/authorization/login-vk-id
408,"Документация описывает основные возможности и процесс работы с платформой RuStore, включая авторизацию через различные аккаунты, управление приложениями, покупки и возвраты, а также политики и правила использования. Особое внимание уделено процессу авторизации через аккаунт Яндекса.",https://www.rustore.ru/help/users/authorization/login-yandex-id
409,"RuStore обеспечивает безопасность и доверие, следуя законодательству РФ и применяя современные технологии защиты данных. Магазин регулярно проверяется на уязвимости, участвует в программе bug bounty и обеспечивает безопасность как для пользователей, так и для партнеров, проходящих процедуру идентификации и модерацию перед публикацией приложений.",https://www.rustore.ru/help/users/authorization/trust-rustore
410,"Текст содержит ссылки на документацию и руководства по использованию RuStore. Обсуждается процесс авторизации в системе, в том числе через различные сторонние идентификаторы. Особое внимание уделено VK ID и его назначению.",https://www.rustore.ru/help/users/authorization/why-vk-id
411,"RuStore: Возможности без авторизации и безопасность. Возможность использовать RuStore без авторизации для скачивания и обновления бесплатных игр и приложений. Возможность просмотра оценок и отзывов приложений, а также бесплатной проверки приложений на устройстве через антивирусный сканер от Kaspersky для неавторизованных пользователей.",https://www.rustore.ru/help/users/authorization/without-authorization
412,"Документ описывает политики и правила RuStore, включая защиту устройства и модерацию отзывов пользователей. Рассматриваются вопросы установки из неизвестных источников, фоновой работы приложения и причин не прохождения модерации отзывов.",https://www.rustore.ru/help/users/policies
413,"RuStore рассматривает безопасность установки из неизвестного источника и объясняет, что приложение безопасно для всех устройств на Android.",https://www.rustore.ru/help/users/policies/installation-from-an-unknown-source
414,"Документ предоставляет рекомендации по безопасности для защиты устройства, включая загрузку из надежных источников, установку лицензированных приложений, обновление операционной системы, использование надежных паролей, предостережение от перехода по ненадежным ссылкам и установку ненужных программ, двухфакторную аутентификацию и использование код-пароля для защиты данных.",https://www.rustore.ru/help/users/policies/protect-device
415,"Текст содержит информацию о правилах и политике модерации отзывов на платформе RuStore. Отзыв может написать только авторизованный пользователь, при этом каждому приложению доступен только один отзыв. В отзыве не должно быть ссылок на внешние источники, рекламы, нерелевантной информации, нецензурной брани или дискриминационных высказываний. Любой отзыв, нарушающий эти критерии, будет отклонен модерацией.",https://www.rustore.ru/help/users/policies/review-moderation
416,RuStore рекомендует разрешить работу в фоновом режиме для оптимизации опыта пользователей и получения push-уведомлений от установленных из магазина приложений.,https://www.rustore.ru/help/users/policies/work-in-background
417,"Данный текст представляет собой руководство по управлению финансами в мобильном мире через RuStore. В нем рассматриваются такие вопросы, как привязка карт, возвраты покупок, подключение карт, оформление подписок и осуществление оплаты в мире мобильных приложений.",https://www.rustore.ru/help/users/purchases-and-returns
418,"RuStore позволяет скачивать и устанавливать бесплатные иностранные приложения и игры, которые загружаются из иностранного магазина приложений. Покупки в этих приложениях осуществляются через кошелёк AppCoins, который можно пополнить через VK Pay.",https://www.rustore.ru/help/users/purchases-and-returns/foreign-apps
419,"На странице руководства пользователей RuStore описано как привязать банковскую карту для удобной оплаты подписок и товаров внутри приложения. Пользователь должен открыть приложение RuStore, перейти в свой профиль, найти раздел ""Способы оплаты"" и привязать карту. Если установлено приложение ""СберБанк Онлайн"", пользователю предлагается привязать карту через SberPay. Если приложения нет, можно привязать карту напрямую в RuStore. После успешной оплаты карта будет добавлена в список доступных способов оплаты.",https://www.rustore.ru/help/users/purchases-and-returns/link-bank-card
420,"Текст описывает процесс покупки платных приложений в магазине RuStore. Для покупки необходимо открыть приложение, найти платное приложение в разделе ""Приложения"" или ""Игры"", нажать на цену приложения, выбрать способ оплаты и установить приложение после успешной оплаты. Предупреждается о необходимости повторной оплаты платного приложения, если оно было приобретено в другом магазине.",https://www.rustore.ru/help/users/purchases-and-returns/paid-apps
421,"История платежей в RuStore позволяет просмотреть список покупок, историю списаний по подпискам и возвраты средств. Для этого нужно открыть приложение RuStore, нажать на иконку профиля, выбрать свой аккаунт и перейти в раздел ""История платежей"". Подробности о платежах и чеках также доступны. Возвраты можно отличить по пометке ""Платёж возвращён"" и сумме покупки, равной ""0"".",https://www.rustore.ru/help/users/purchases-and-returns/payment-history
422,"Текст рассказывает о настройке способов оплаты в RuStore для покупок и подписок в приложениях. Пользователю предлагается выбор различных методов оплаты, таких как банковские карты или карты Сбер ID. Шаг за шагом описывается процесс оформления покупки или подписки и выбора способа оплаты.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method
423,"Текст представляет собой инструкцию по использованию системы быстрых платежей СБП в RuStore. Пользователи могут оформить подписку или купить товар внутри приложения, выбрав необходимые условия, перейдя к системе быстрых платежей, выбрав банк для оплаты и завершив ее в мобильном приложении банка.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/fast-paymen
424,RuStore предлагает удобный способ оплаты покупок приложений с баланса мобильного телефона.,https://www.rustore.ru/help/users/purchases-and-returns/payment-method/mobile-balance
425,RuStore предлагает удобный способ оплаты приложений и товаров через SberPay.,https://www.rustore.ru/help/users/purchases-and-returns/payment-method/sberpay
426,"Текст описывает процесс оплаты приложений и товаров в RuStore через Tinkoff Pay. Пользователь может выбрать необходимые условия, после чего произвести оплату с помощью Tinkoff Pay, предварительно авторизовавшись через Tinkoff ID или другим способом.",https://www.rustore.ru/help/users/purchases-and-returns/payment-method/tinkoff-pay
427,Текст описывает процесс подключения и удаления карт Сбер ID в приложении RuStore. Пользователи могут подключить карты Сбер ID при авторизации через Сбер ID или после начала работы с приложением. Текст также содержит инструкцию по удалению карт Сбер ID из профиля.,https://www.rustore.ru/help/users/purchases-and-returns/sber-id-connec
428,"Текст содержит информацию о процессе оформления подписки в магазине RuStore: шаги, способы оплаты и регулярные платежи.",https://www.rustore.ru/help/users/purchases-and-returns/subscribe
429,"Данный текст содержит инструкции по управлению подписками в RuStore, включая выбор вариантов подписок, проверку способа оплаты, изменение способа оплаты для текущей подписки и отмену подписки.",https://www.rustore.ru/help/users/purchases-and-returns/subscription-managemen
430,RuStore предоставляет возможность оплаты картами из VK ID. Пользователи могут легко подключить или отключить карты VK ID через приложение RuStore.,https://www.rustore.ru/help/users/purchases-and-returns/vk-connec
431,"RuStore позволяет разработчикам внедрять набор инструментов в приложения и игры для оплаты покупок и подписок даже без установленного магазина приложений. При использовании последних версий платежного инструмента RuStore в приложении, вы можете оплачивать покупки и подписки через VK ID. Способы оплаты запоминаются, а добавленные способы доступны даже после удаления RuStore. С установленным RuStore вы получаете доступ к истории платежей и управлению подписками.",https://www.rustore.ru/help/users/purchases-and-returns/without-rustore-app
432,"Текст представляет собой документацию по использованию RuStore, включая информацию о начале работы с платформой, авторизации, управлении приложениями, покупках и возвратах, политиках и правилах. Главное содержание текста описывает процесс установки и настройки приложения RuStore для удобной работы, включая информацию о родительском контроле, изменении темы приложения и настройке уведомлений.",https://www.rustore.ru/help/users/star
433,"RuStore - официальный магазин приложений, который предоставляет безопасные загрузки и установки приложений. Для установки RuStore на Android следует перейти на официальный сайт, скачать приложение, разрешить загрузку и установить. В случае, если уведомление об установке не появляется, необходимо настроить устройство. Важно иметь Android 7.0 или новее для работы приложения RuStore.",https://www.rustore.ru/help/users/start/app-insta
434,"Страница приложения в RuStore предоставляет всю необходимую информацию об приложении: иконка, название, разработчик, возрастное ограничение, размер, установка/обновление, категории, видео, описание, рейтинг, отзывы.",https://www.rustore.ru/help/users/start/app-page
435,"Текст предоставляет инструкцию по изменению темы в приложении RuStore. Доступны различные варианты оформления, такие как светлая, тёмная, розовая и как в системе. Инструкция по изменению темы также включает картинки с примерами оформления.",https://www.rustore.ru/help/users/start/change-theme
436,"RuStore - это платформа для установки и управления приложениями на телевизоре. В документации представлены инструкции по установке, обновлению и использованию приложений, а также информация о функциях и возможностях RuStore.",https://www.rustore.ru/help/users/start/install-on-tv
437,"Руководство по установке сборки на ТВ через RuStore: от скачивания до запуска, включая скачивание APK-файла, перенос на флешку, подключение к ТВ, установку и запуск приложения RuStore.",https://www.rustore.ru/help/users/start/install-on-tv/install-apk-on-tv
438,"Документация пользователей RuStore представляет информацию о том, как использовать и управлять приложениями на телевизоре с помощью магазина RuStore. Она содержит инструкции по установке, удалению, обновлению приложений, а также информацию о настройках автообновления и решении проблем при работе с приложениями.",https://www.rustore.ru/help/users/start/install-on-tv/tv-app-interface
439,"RuStore - это мобильное приложение, предназначенное для поиска и установки игр и приложений. В приложении есть разделы ""Интересное"", ""Приложения"", ""Игры"", ""Мини"" и ""Моё"". В разделе ""Интересное"" отображаются подборки игр и приложений. Подборки могут быть представлены в различных форматах: истории, с тематической обложкой и контентом, каруселью, и др. Раздел ""Приложения"" содержит все приложения, доступные в RuStore. Пользователь может выбрать и открыть приложение из списка.",https://www.rustore.ru/help/users/start/interface
440,"В тексте рассказывается о том, как разрешить отправку уведомлений в приложении RuStore для получения информации о новых версиях установленных приложений. Для этого необходимо открыть приложение, найти сообщение о разрешении уведомлений и нажать на кнопку ""Разрешить"".",https://www.rustore.ru/help/users/start/notification
441,"Детский режим в RuStore позволяет родителям управлять доступом детей к контенту, настраивать настройки безопасности и обеспечивать безопасное использование приложений.",https://www.rustore.ru/help/users/start/parental-contro
442,"Как обновить RuStore: Эффективные шаги для поддержания приложения в актуальном состоянии. Показаны шаги по обновлению приложения и возможность отложить обновление. В случае устаревания версии RuStore, приложение будет обновлено автоматически.",https://www.rustore.ru/help/users/start/update-rustore-app
443,"Текст содержит ссылки на документацию и SDK для использования RuStore API, включая сценарии использования.",https://www.rustore.ru/help/work-with-rustore-api/
444,"Документация RuStore SDK и API, описание авторизации и работы с API, метод получения токена.",https://www.rustore.ru/help/work-with-rustore-api/api-access-contro
445,Текст представляет собой навигационное меню для документации по использованию RuStore API.,https://www.rustore.ru/help/work-with-rustore-api/api-access-control/access-details
446,"Документация RuStore описывает основные принципы работы с API, авторизацию и сценарии использования.",https://www.rustore.ru/help/work-with-rustore-api/api-access-control/revoke-access
447,Документация описывает процесс авторизации и принципы работы с API RuStore.,https://www.rustore.ru/help/work-with-rustore-api/api-authorization-process
448,"Документация по использованию RuStore API, включающая инструкции для пользователей и разработчиков, SDK и API, сценарии использования и информацию о авторизации в API RuStore.",https://www.rustore.ru/help/work-with-rustore-api/api-authorization-token
449,"Документация RuStore API содержит информацию о работе с API, методах авторизации и получения токена.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process
450,"Текст содержит ссылки на документацию по использованию RuStore API, RuStore SDK, сценарии использования и авторизацию в RuStore API.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/change-feedback-answer
451,"Документация RuStore предоставляет информацию для пользователей и разработчиков, а также SDK и API для работы с платформой. Сценарии использования и инструкции доступны на русском и английском языках.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/delete-feedback-answer
452,"Документация о работе и использовании RuStore API, включая авторизацию и метод получения токена.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/feedback-answer
453,"Данный текст содержит ссылки на документацию по использованию RuStore, включая информацию для пользователей и разработчиков, а также SDK и API RuStore. Рассматриваются сценарии использования и процесс обратной связи по API.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/feedback-process
454,"Документация RuStore описывает основные принципы работы с API, включая авторизацию, получение токена и обратную связь от пользователей.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/get-app-rating
455,"Документация RuStore API описывает основные принципы работы и авторизации в API, а также метод получения токена.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/get-csv-feedback
456,"Документация RuStore представляет собой информацию для пользователей и разработчиков. В ней содержатся описания SDK и API, сценарии использования, а также руководства по работе с API, включая процесс авторизации и получения токена.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/get-feedback-status
457,"Документация RuStore описывает основные принципы работы с API и авторизации, предоставляя информацию по получению токена доступа.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/get-feedback
458,"Документация RuStore API, включая авторизацию, методы работы с API и сценарии использования.",https://www.rustore.ru/help/work-with-rustore-api/api-feedback-process/get-feedbacks-statuses
